table,row_locator,ownership,action,confidence,validation_status,evidence
audit_log,"{""id"": 234}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 235}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 236}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 237}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 238}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 239}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 23}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 240}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 241}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 242}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 243}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 244}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 245}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 246}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 247}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 248}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 249}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 24}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 250}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 251}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 252}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 253}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 254}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 255}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 256}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 257}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 258}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 259}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 25}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 260}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 261}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 262}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 263}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 264}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 265}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 266}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 267}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 268}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 269}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 26}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 270}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 271}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 272}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 273}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 274}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 275}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 276}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 277}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 278}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 279}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 27}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 280}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 281}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 282}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 283}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 284}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 285}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 286}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 287}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 288}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 289}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 28}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 290}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 291}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 292}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 293}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 294}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 295}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 296}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 297}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 298}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 299}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 29}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 2}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 300}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 301}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 302}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 303}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 304}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 305}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 306}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 307}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 308}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 309}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 30}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 310}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 311}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 312}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 313}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 314}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 315}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 316}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 317}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 318}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 319}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 31}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 320}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 321}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 322}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 323}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 324}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 325}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 326}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 327}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 328}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 329}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 32}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 330}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 331}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 332}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 333}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 334}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 335}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 336}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 337}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 338}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 339}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 33}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 340}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 341}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 342}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 343}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 344}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 345}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 346}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 347}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 348}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 349}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 34}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 350}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 351}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 352}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 353}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 354}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 355}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 356}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 357}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 358}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 359}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 35}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 360}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 361}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 362}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 363}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 364}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 365}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 366}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 367}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 368}",FIRM-002,COPY_TO_FIRM2,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-002
audit_log,"{""id"": 36}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 37}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 38}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 39}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 3}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 40}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 41}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 42}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
audit_log,"{""id"": 43}",FIRM-001,COPY_TO_FIRM1,HIGH,UNCHANGED_EXPLICIT_OR_PARENT_RESOLUTION,Explicit firm_id=FIRM-001
